Id,SalePrice
2329,200068.27502
2330,196165.65738
2331,268428.79506
2332,306936.31096
2333,270753.28169
2334,255840.51811
2335,241668.39675
2336,267451.60773
2337,172136.97425
2338,187398.40143
2339,186703.86814
2340,222881.99683
2341,216088.16324
2342,187051.26401
2343,184264.78686
2344,223771.47596
2345,211763.7105
2346,169345.39717
2347,169074.2678
2348,208615.36315
2349,222111.69138
2350,215877.93101
2351,191027.95403
2352,199645.56343
2353,260266.49689
2354,126870.14166
2355,130390.91373
2356,126375.76702
2357,182514.63744
2358,210937.02702
2359,140259.63897
2360,109414.4759
2361,121890.77579
2362,264813.56754
2363,121639.68154
2364,123143.15452
2365,172944.03133
2366,152090.54653
2367,189389.46888
2368,170608.37617
2369,188091.90434
2370,183827.87633
2371,190080.04727
2372,171148.506
2373,229479.04875
2374,254076.88319
2375,157859.09168
2376,254076.88319
2377,264360.27528
2378,131122.98654
2379,257828.34283
2380,125384.6827
2381,142545.67821
2382,193261.01016
2383,191888.05397
2384,231634.6084
2385,146579.39086
2386,122893.08859
2387,127445.9379
2388,158915.40464
2389,124722.21233
2390,133954.54297
2391,115463.69101
2392,109414.4759
2393,156684.80589
2394,141663.85864
2395,237896.08494
2396,148700.26944
2397,169603.68871
2398,110634.85899
2399,88675.028335
2400,89054.879332
2401,101793.18459
2402,130960.44556
2403,188957.34444
2404,164072.12474
2405,139309.31902
2406,113059.61095
2407,119201.59859
2408,122976.46655
2409,130472.3364
2410,174630.76393
2411,111849.8691
2412,151547.79651
2413,136282.62476
2414,131285.44679
2415,188957.34444
2416,114092.41619
2417,121890.77579
2418,112109.5395
2419,161313.57302
2420,112109.5395
2421,169237.09744
2422,112023.00952
2423,187571.87348
2424,175137.5027
2425,356899.21802
2426,164163.615
2427,160864.6804
2428,196761.53024
2429,108889.78305
2430,114435.85171
2431,138038.16642
2432,121890.77579
2433,132582.24388
2434,138356.39309
2435,148931.96051
2436,112109.5395
2437,106780.76695
2438,113059.61095
2439,115121.48692
2440,142624.24426
2441,120381.0753
2442,115720.07747
2443,124556.37439
2444,132905.64826
2445,130228.00721
2446,209113.73134
2447,206950.67393
2448,168870.18755
2449,137560.27409
2450,196676.44988
2451,147462.1281
2452,261102.49775
2453,115805.48902
2454,173302.23889
2455,123559.47944
2456,153383.4126
2457,163522.75284
2458,137560.27409
2459,108539.42419
2460,151394.4269
2461,144660.92284
2462,152696.09385
2463,141443.92253
2464,246506.33743
2465,148854.74622
2466,144191.94525
2467,146375.32633
2468,154160.06099
2469,136122.58136
2470,288802.99962
2471,191058.70997
2472,206735.1548
2473,167262.25699
2474,182339.25297
2475,212591.55043
2476,141522.73324
2477,118440.88839
2478,154678.32667
2479,118948.24532
2480,139522.27721
2481,121890.77579
2482,107133.42245
2483,109676.44426
2484,113662.53802
2485,110982.54835
2486,148777.51587
2487,320474.06585
2488,143095.27687
2489,142859.83839
2490,133067.23217
2491,118356.24424
2492,185660.12111
2493,168169.24077
2494,194971.72818
2495,138356.39309
2496,300216.4434
2497,167693.92026
2498,106780.76695
2499,113662.53802
2500,141275.45008
2501,146219.80509
2502,156801.71462
2503,171508.21316
2504,211102.46749
2505,222234.20827
2506,196761.53024
2507,236791.31198
2508,196761.53024
2509,187745.28125
2510,183740.44427
2511,163156.09358
2512,208864.60683
2513,215303.8427
2514,151832.94929
2515,120381.0753
2516,166626.19384
2517,117678.21448
2518,126623.05106
2519,215303.8427
2520,205364.23206
2521,200068.27502
2522,212754.02641
2523,109414.4759
2524,140010.15147
2525,138446.53705
2526,121890.77579
2527,110547.86822
2528,108100.83692
2529,106780.76695
2530,107749.45291
2531,198629.58788
2532,220123.64079
2533,203353.25252
2534,191716.1578
2535,259962.22966
2536,224982.12344
2537,146142.0196
2538,181637.03736
2539,155751.6298
2540,168621.99769
2541,182952.80341
2542,186877.59844
2543,113059.61095
2544,125880.61587
2545,146919.13007
2546,133309.46069
2547,122225.24598
2548,244092.17221
2549,175623.40804
2550,439834.79452
2551,124556.37439
2552,115121.48692
2553,152184.85952
2554,156218.49717
2555,106868.97454
2556,98169.936958
2557,106780.76695
2558,271501.4094
2559,152390.22063
2560,165715.83945
2561,126705.43605
2562,153459.70509
2563,155362.11176
2564,202428.88721
2565,137081.71528
2566,205531.45682
2567,170878.52664
2568,162806.28316
2569,182689.95438
2570,122308.80618
2571,199222.49274
2572,120212.86306
2573,200575.05683
2574,281448.2634
2575,136202.61249
2576,192489.20527
2577,211598.47743
2578,102511.6119
2579,105099.22061
2580,224901.49496
2581,124639.30442
2582,118610.10401
2583,194544.61454
2584,165806.96497
2585,174196.46272
2586,151394.4269
2587,181812.69316
2588,111503.26545
2589,120717.21749
2590,183827.87633
2591,247671.08223
2592,199983.76136
2593,189303.07563
2594,160395.51682
2595,166989.77744
2596,219309.7233
2597,182952.80341
2598,305858.17178
2599,211267.856
2600,196754.15157
2601,97412.540851
2602,126210.80319
2603,117847.86845
2604,126210.80319
2605,126210.80319
2606,119201.59859
2607,170968.53875
2608,171358.93058
2609,153154.44378
2610,100711.71335
2611,166366.65265
2612,133228.73747
2613,102511.6119
2614,108802.23575
2615,165259.91003
2616,120549.19336
2617,180101.55643
2618,149934.29165
2619,213495.55205
2620,185921.27796
2621,198460.05618
2622,207284.04011
2623,230757.39217
2624,242451.32037
2625,278568.01791
2626,153784.61748
2627,157057.45263
2628,332792.20213
2629,381656.62924
2630,262543.97856
2631,279381.59899
2632,332537.45346
2633,202092.3348
2634,225626.73494
2635,127034.76159
2636,213989.32928
2637,125467.39277
2638,250689.20727
2639,250077.86657
2640,147535.44979
2641,107661.53515
2642,176601.74148
2643,126210.80319
2644,148004.32575
2645,121052.98488
2646,114092.41619
2647,126210.80319
2648,144274.56635
2649,149703.22342
2650,142923.25218
2651,179876.71284
2652,271277.05795
2653,193946.02301
2654,204275.93646
2655,214893.40368
2656,241981.68804
2657,232908.18796
2658,245650.78747
2659,256146.73939
2660,253769.66344
2661,208615.36315
2662,207617.19151
2663,218657.71652
2664,189389.46888
2665,199730.13443
2666,198035.97267
2667,179876.71284
2668,183040.38612
2669,168259.83121
2670,254920.97099
2671,183040.38612
2672,171687.95335
2673,184701.2825
2674,187918.62484
2675,151240.67116
2676,192231.66129
2677,216615.14662
2678,291314.94231
2679,223690.67284
2680,244170.19759
2681,290892.54491
2682,281448.2634
2683,390456.39323
2684,264133.51229
2685,286808.02918
2686,222720.12052
2687,198375.26856
2688,184090.07254
2689,163889.08282
2690,319266.3994
2691,202260.63907
2692,130309.47068
2693,174910.51872
2694,129412.24486
2695,199730.13443
2696,191114.0338
2697,212341.61983
2698,203521.1379
2699,174732.11444
2700,158266.11675
2701,167715.99466
2702,117508.46241
2703,197016.68291
2704,135882.37472
2705,117168.66292
2706,110721.82235
2707,112109.5395
2708,120549.19336
2709,110982.54835
2710,113490.40423
2711,275527.13703
2712,288780.24026
2713,130390.91373
2714,158822.71442
2715,185834.24203
2716,145332.76271
2717,200406.18665
2718,189648.55389
2719,156031.81743
2720,168983.85261
2721,122809.68795
2722,178165.71205
2723,116487.87535
2724,109763.7113
2725,122809.68795
2726,130228.00721
2727,189389.46888
2728,157406.27882
2729,153764.72317
2730,138833.18381
2731,102511.6119
2732,122141.66286
2733,153230.78196
2734,167546.65449
2735,136282.62476
2736,175137.5027
2737,113059.61095
2738,191027.95403
2739,138674.3266
2740,119201.59859
2741,147926.91774
2742,145752.84282
2743,148391.12269
2744,128839.98295
2745,122726.26459
2746,119201.59859
2747,163922.22343
2748,130553.73871
2749,118948.24532
2750,123226.4646
2751,108539.42419
2752,197099.28651
2753,149472.01213
2754,275081.00295
2755,143878.95358
2756,93098.31281
2757,93284.653085
2758,93749.852636
2759,191973.97891
2760,177446.59228
2761,130635.12067
2762,135561.83411
2763,207034.03564
2764,181285.52129
2765,302513.47912
2766,159890.35172
2767,141469.7078
2768,188611.35946
2769,130960.44556
2770,122308.80618
2771,106780.76695
2772,120633.21715
2773,226753.03289
2774,170774.65408
2775,169969.9626
2776,151930.94867
2777,152848.93837
2778,118863.74615
2779,221666.77174
2780,121220.7286
2781,105010.42021
2782,106780.76695
2783,148854.74622
2784,115121.48692
2785,163253.02613
2786,71437.353488
2787,133551.51289
2788,104654.917
2789,233940.9189
2790,161133.52153
2791,115121.48692
2792,120212.86306
2793,182242.76005
2794,131934.48406
2795,144817.11327
2796,102511.6119
2797,263528.42897
2798,177577.90704
2799,145285.28004
2800,102780.50186
2801,117168.66292
2802,152390.22063
2803,219228.26498
2804,168723.33411
2805,121220.7286
2806,108100.83692
2807,144659.72393
2808,123892.13486
2809,112887.10936
2810,123476.25949
2811,155134.31768
2812,121890.77579
2813,222962.91731
2814,221504.54007
2815,107485.6132
2816,182456.32482
2817,118525.50831
2818,101972.98151
2819,200912.62635
2820,146841.49327
2821,130960.44556
2822,226351.0416
2823,404059.24747
2824,188957.34444
2825,157406.27882
2826,123309.7521
2827,166440.50089
2828,269029.43272
2829,178463.4671
2830,215549.95559
2831,157429.74526
2832,213083.72106
2833,191544.19982
2834,210026.17235
2835,193603.63804
2836,192059.88843
2837,173838.99451
2838,126870.14166
2839,183652.99554
2840,177134.46279
2841,205029.61862
2842,207533.92376
2843,149780.26204
2844,164255.08483
2845,106780.76695
2846,206116.31465
2847,205531.45682
2848,147462.1281
2849,218249.8163
2850,242607.78344
2851,229559.02874
2852,220692.66578
2853,225223.93942
2854,105365.4416
2855,174017.76541
2856,204024.46135
2857,193346.68994
2858,169164.66361
2859,178109.45493
2860,138740.2521
2861,133067.23217
2862,202933.29574
2863,111156.22934
2864,250380.32849
2865,124556.37439
2866,201671.32804
2867,113059.61095
2868,169345.39717
2869,170847.73243
2870,182163.80084
2871,151777.73434
2872,72058.159007
2873,140812.80147
2874,188178.5201
2875,146064.21751
2876,156726.07843
2877,159064.05719
2878,168429.47337
2879,180669.70958
2880,141995.22875
2881,162060.61706
2882,174340.93415
2883,198460.05618
2884,166440.50089
2885,180387.63791
2886,250457.5625
2887,116487.87535
2888,141759.05991
2889,89244.561369
2890,86285.951115
2891,195654.33114
2892,94584.889968
2893,174553.6371
2894,113059.61095
2895,207450.64262
2896,196335.98073
2897,194544.61454
2898,197866.23733
2899,182952.80341
2900,157615.75925
2901,169457.09035
2902,175177.98848
2903,222396.2263
2904,212424.12681
2905,165775.39263
2906,172047.20766
2907,143252.14962
2908,107661.53515
2909,196846.59586
2910,85226.340529
2911,126210.80319
2912,147617.12315
2913,126210.80319
2914,126210.80319
2915,126210.80319
2916,126210.80319
2917,136922.04684
2918,115976.23641
2919,225626.73494
